Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ARCH 5391,CONFERENCE COURSE,[None],[None],required
ARCH 5395,TOPICS IN ARCHITECTURE,[None],[None],required
ARCH 5591,DESIGN STUDIO I,[None],[None],required
ARCH 5592,DESIGN STUDIO II,['ARCH 5591'],[None],required
ARCH 5593,DESIGN STUDIO III,['ARCH 5592'],[None],required
ARCH 5594,DESIGN STUDIO IV,['ARCH 5593'],[None],required
ARCH 5665,INTERMEDIATE DESIGN STUDIO,[None],[None],required
ARCH 5670,ADVANCED DESIGN STUDIO,[None],[None],required
ARCH 5671,INTEGRATIVE DESIGN STUDIO I,"['ARCH 5325', 'ARCH 5327', 'ARCH 5670']",[None],required
ARCH 5672,INTEGRATIVE DESIGN STUDIO II,['ARCH 5671'],[None],required
ARCH 5681,PRACTICUM,[None],[None],required
ARCH 5691,CONFERENCE COURSE,[None],[None],required
ARCH 5693,DESIGN THESIS,['ARCH 5363'],[None],required
ARCH 5695,TOPICS IN ARCHITECTURE,[None],[None],required
ARCH 5698,RESEARCH THESIS,[None],[None],required
