Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ENGL 4346,TOPICS IN THEORIES OF LANGUAGE AND DISCOURSE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4350,TOPICS IN FILM AND LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4351,THE BUSINESS OF WRITING,"['ENGL 3375', 'ENGL 4330', 'ENGL 4347', 'ENGL 4348', 'ENGL 4349', 'ENGL 4352']",[None],required
ENGL 4352,ADVANCED CREATIVE WRITING: SCREENWRITING,['ENGL 1301'],[None],required
ENGL 4353,STRUCTURING YOUR NOVEL,[None],[None],required
ENGL 3375,ENGL 4355. LITERARY CRITICISM AND THEORY I,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4356,LITERARY CRITICISM AND THEORY II,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4365,CHILDREN'S LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4366,YOUNG ADULT LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4370,RHETORIC AND COMPOSITION FOR SECONDARY SCHOOL TEACHERS,['ENGL 3350'],[None],required
ENGL 4371,ADVANCED ARGUMENTATION,"['ENGL 1301', 'ENGL 1302']",[None],required
ENGL 4372,PROFESSIONAL PRACTICE IN TECHNICAL COMMUNICATION,['ENGL 2338'],[None],required
ENGL 4373,SOCIAL MEDIA TEAM,['ENGL 3350'],[None],required
ENGL 4374,GAME STUDIES,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4375,TOPICS IN DIGITAL STUDIES,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4376,DESIGNING TECHNICAL DOCUMENTS,['ENGL 2338'],[None],required
ENGL 4377,TOPICS IN SCIENCE AND TECHNOLOGY,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4385,MODERNISM,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4387,CONTEMPORARY LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4388,MAJOR AUTHORS,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4389,PROFESSIONAL PROJECTS IN ENGLISH STUDIES,['ENGL 3350'],[None],required
